,date,title,summary
3793,2021.07.13.,[바람개비]흔들리는 드림팀,그러나 2019년 국제농구연맹(FIBA) 월드컵에서 59경기 만에 국제대회 패배를 기록하더니 11일 라스베이거스에서는 나이지리아에 패하며 미국 땅에서 무릎을 꿇었다. 세상에 영원한 건 없는 모양이다.
3794,2021.07.13.,‘유로2020 실축’ 잉글랜드 선수 사카 등 ‘인종차별’ 시달려,"특히 마지막 키커이자 나이지리아 이중국적자인 사카가 집중 표적이 됐다. 트위터는 24시간 동안 1000개 이상의 게시물을 삭제하고, 다수의 계정을 정지시켰다고 밝혔고, 런던 경찰청은 소셜미디어의 인종차별적 발언들에..."
3795,2021.07.13.,"히딩크가 탐냈던 골키퍼 차기석, 오랜 투병 끝에 별세","2005년 U-20 월드컵에서도 스위스, 나이지리아, 브라질을 상대로 인상적인 선방을 보여줬다. 엘리트 코스를 밟은 차기석은 2005년 프로축구 전남 드래곤즈에 입단했다. 2002년 한·일 월드컵 4강 역사를 쓴 거스 히딩크..."
3796,2021.07.14.,美 남자농구팀 ‘동네북’… 호주에도 패해 2연패,"이틀 전 나이지리아(22위)와 평가전에서도 87대90으로 발목이 잡혀 평가전 2연패를 당했다. 현재 NBA 파이널을 치르는 데빈 부커(피닉스 선스)와 크리스 미들턴, 즈루 할러데이(이상 밀워키 벅스)는 챔프전이 끝나는 대로..."
3797,2021.07.14.,"방탄소년단, 6개 대륙 생중계하는 '코로나19 극복' 글로벌 무대 참여","라이브 무대는 한국의 서울을 비롯해 미국 뉴욕과 로스앤젤레스(LA), 영국 런던과 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등에 마련된다. 이번 공연은 미국 ABC와 영국 BBC 방송, 유튜브와..."
3798,2021.07.14.,콜드플레이·BTS… 세계적 아티스트 ‘글로벌 라이브’ 총출동,"한국의 서울을 비롯해 미국의 뉴욕과 로스앤젤레스, 영국 런던, 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등 6개 대륙의 주요 도시에서 라이브로 진행되며 미국 ABC와 아이하트라디오, 영국..."
3799,2021.07.14.,방탄소년단 올해 상반기 미국 CD 음반 최다 판매 가수,"라이브 무대는 한국의 서울을 비롯해 미국 뉴욕과 로스앤젤레스(LA), 영국 런던과 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등에 마련된다. 이번 공연은 미국 ABC와 영국 BBC 방송..."
3800,2021.07.10.,국가 없이도 작동하는 돈이 바로 비트코인 [기승전 비트코인],"나이지리아 중앙은행도 반경찰시위대 참가자의 은행 계좌를 동결했다. 러시아 푸틴 대통령은 정적인 야당... 나이지리아 여성단체, 홍콩의 민주화 운동세력도 비트코인을 활용했다. 언론자유신봉자 어산지도 비트코인으로..."
3801,2021.07.11.,"G20, 조세피난처 단속 나선다…글로벌 법인세 미참여국 압박도","현재 아일랜드와 헝가리, 에스토니아, 바베이도스, 세인트빈센트그레나딘, 스리랑카, 나이지리아, 케냐 등 8개국이 글로벌 법인세 15% 하한에 동의하지 않고 있다. 글로벌 법인세 하한에 반대하던 페루는 이번 합의에..."
3802,2021.07.12.,"[홍성범의 미래를 묻다] 미·중 과학기술 전쟁, 2035년에 결판 난다","초청 목적은 나이지리아 통신위성 발사 대행에 대한 홍보였는데, 발사로켓·위성·관리시스템 제작 및 현지 인력교육 등 중국 최초의 우주 턴키 수출을 보여 주고 많은 해외고객 유치가 더 중요한 이유였다. 도착한..."
3803,2021.07.13.,[바람개비]흔들리는 드림팀,그러나 2019년 국제농구연맹(FIBA) 월드컵에서 59경기 만에 국제대회 패배를 기록하더니 11일 라스베이거스에서는 나이지리아에 패하며 미국 땅에서 무릎을 꿇었다. 세상에 영원한 건 없는 모양이다.
3804,2021.07.13.,‘유로2020 실축’ 잉글랜드 선수 사카 등 ‘인종차별’ 시달려,"특히 마지막 키커이자 나이지리아 이중국적자인 사카가 집중 표적이 됐다. 트위터는 24시간 동안 1000개 이상의 게시물을 삭제하고, 다수의 계정을 정지시켰다고 밝혔고, 런던 경찰청은 소셜미디어의 인종차별적 발언들에..."
3805,2021.07.13.,"히딩크가 탐냈던 골키퍼 차기석, 오랜 투병 끝에 별세","2005년 U-20 월드컵에서도 스위스, 나이지리아, 브라질을 상대로 인상적인 선방을 보여줬다. 엘리트 코스를 밟은 차기석은 2005년 프로축구 전남 드래곤즈에 입단했다. 2002년 한·일 월드컵 4강 역사를 쓴 거스 히딩크..."
3806,2021.07.14.,美 남자농구팀 ‘동네북’… 호주에도 패해 2연패,"이틀 전 나이지리아(22위)와 평가전에서도 87대90으로 발목이 잡혀 평가전 2연패를 당했다. 현재 NBA 파이널을 치르는 데빈 부커(피닉스 선스)와 크리스 미들턴, 즈루 할러데이(이상 밀워키 벅스)는 챔프전이 끝나는 대로..."
3807,2021.07.14.,"방탄소년단, 6개 대륙 생중계하는 '코로나19 극복' 글로벌 무대 참여","라이브 무대는 한국의 서울을 비롯해 미국 뉴욕과 로스앤젤레스(LA), 영국 런던과 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등에 마련된다. 이번 공연은 미국 ABC와 영국 BBC 방송, 유튜브와..."
3808,2021.07.14.,콜드플레이·BTS… 세계적 아티스트 ‘글로벌 라이브’ 총출동,"한국의 서울을 비롯해 미국의 뉴욕과 로스앤젤레스, 영국 런던, 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등 6개 대륙의 주요 도시에서 라이브로 진행되며 미국 ABC와 아이하트라디오, 영국..."
3809,2021.07.14.,방탄소년단 올해 상반기 미국 CD 음반 최다 판매 가수,"라이브 무대는 한국의 서울을 비롯해 미국 뉴욕과 로스앤젤레스(LA), 영국 런던과 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등에 마련된다. 이번 공연은 미국 ABC와 영국 BBC 방송..."
3810,2021.07.10.,국가 없이도 작동하는 돈이 바로 비트코인 [기승전 비트코인],"나이지리아 중앙은행도 반경찰시위대 참가자의 은행 계좌를 동결했다. 러시아 푸틴 대통령은 정적인 야당... 나이지리아 여성단체, 홍콩의 민주화 운동세력도 비트코인을 활용했다. 언론자유신봉자 어산지도 비트코인으로..."
3811,2021.07.11.,"G20, 조세피난처 단속 나선다…글로벌 법인세 미참여국 압박도","현재 아일랜드와 헝가리, 에스토니아, 바베이도스, 세인트빈센트그레나딘, 스리랑카, 나이지리아, 케냐 등 8개국이 글로벌 법인세 15% 하한에 동의하지 않고 있다. 글로벌 법인세 하한에 반대하던 페루는 이번 합의에..."
3812,2021.07.12.,"[홍성범의 미래를 묻다] 미·중 과학기술 전쟁, 2035년에 결판 난다","초청 목적은 나이지리아 통신위성 발사 대행에 대한 홍보였는데, 발사로켓·위성·관리시스템 제작 및 현지 인력교육 등 중국 최초의 우주 턴키 수출을 보여 주고 많은 해외고객 유치가 더 중요한 이유였다. 도착한..."
3813,2021.07.13.,[바람개비]흔들리는 드림팀,그러나 2019년 국제농구연맹(FIBA) 월드컵에서 59경기 만에 국제대회 패배를 기록하더니 11일 라스베이거스에서는 나이지리아에 패하며 미국 땅에서 무릎을 꿇었다. 세상에 영원한 건 없는 모양이다.
3814,2021.07.13.,‘유로2020 실축’ 잉글랜드 선수 사카 등 ‘인종차별’ 시달려,"특히 마지막 키커이자 나이지리아 이중국적자인 사카가 집중 표적이 됐다. 트위터는 24시간 동안 1000개 이상의 게시물을 삭제하고, 다수의 계정을 정지시켰다고 밝혔고, 런던 경찰청은 소셜미디어의 인종차별적 발언들에..."
3815,2021.07.13.,"히딩크가 탐냈던 골키퍼 차기석, 오랜 투병 끝에 별세","2005년 U-20 월드컵에서도 스위스, 나이지리아, 브라질을 상대로 인상적인 선방을 보여줬다. 엘리트 코스를 밟은 차기석은 2005년 프로축구 전남 드래곤즈에 입단했다. 2002년 한·일 월드컵 4강 역사를 쓴 거스 히딩크..."
3816,2021.07.14.,美 남자농구팀 ‘동네북’… 호주에도 패해 2연패,"이틀 전 나이지리아(22위)와 평가전에서도 87대90으로 발목이 잡혀 평가전 2연패를 당했다. 현재 NBA 파이널을 치르는 데빈 부커(피닉스 선스)와 크리스 미들턴, 즈루 할러데이(이상 밀워키 벅스)는 챔프전이 끝나는 대로..."
3817,2021.07.14.,"방탄소년단, 6개 대륙 생중계하는 '코로나19 극복' 글로벌 무대 참여","라이브 무대는 한국의 서울을 비롯해 미국 뉴욕과 로스앤젤레스(LA), 영국 런던과 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등에 마련된다. 이번 공연은 미국 ABC와 영국 BBC 방송, 유튜브와..."
3818,2021.07.14.,콜드플레이·BTS… 세계적 아티스트 ‘글로벌 라이브’ 총출동,"한국의 서울을 비롯해 미국의 뉴욕과 로스앤젤레스, 영국 런던, 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등 6개 대륙의 주요 도시에서 라이브로 진행되며 미국 ABC와 아이하트라디오, 영국..."
3819,2021.07.14.,방탄소년단 올해 상반기 미국 CD 음반 최다 판매 가수,"라이브 무대는 한국의 서울을 비롯해 미국 뉴욕과 로스앤젤레스(LA), 영국 런던과 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등에 마련된다. 이번 공연은 미국 ABC와 영국 BBC 방송..."
3820,2021.07.10.,국가 없이도 작동하는 돈이 바로 비트코인 [기승전 비트코인],"나이지리아 중앙은행도 반경찰시위대 참가자의 은행 계좌를 동결했다. 러시아 푸틴 대통령은 정적인 야당... 나이지리아 여성단체, 홍콩의 민주화 운동세력도 비트코인을 활용했다. 언론자유신봉자 어산지도 비트코인으로..."
3821,2021.07.11.,"G20, 조세피난처 단속 나선다…글로벌 법인세 미참여국 압박도","현재 아일랜드와 헝가리, 에스토니아, 바베이도스, 세인트빈센트그레나딘, 스리랑카, 나이지리아, 케냐 등 8개국이 글로벌 법인세 15% 하한에 동의하지 않고 있다. 글로벌 법인세 하한에 반대하던 페루는 이번 합의에..."
3822,2021.07.12.,"[홍성범의 미래를 묻다] 미·중 과학기술 전쟁, 2035년에 결판 난다","초청 목적은 나이지리아 통신위성 발사 대행에 대한 홍보였는데, 발사로켓·위성·관리시스템 제작 및 현지 인력교육 등 중국 최초의 우주 턴키 수출을 보여 주고 많은 해외고객 유치가 더 중요한 이유였다. 도착한..."
3823,2021.07.13.,[바람개비]흔들리는 드림팀,그러나 2019년 국제농구연맹(FIBA) 월드컵에서 59경기 만에 국제대회 패배를 기록하더니 11일 라스베이거스에서는 나이지리아에 패하며 미국 땅에서 무릎을 꿇었다. 세상에 영원한 건 없는 모양이다.
3824,2021.07.13.,‘유로2020 실축’ 잉글랜드 선수 사카 등 ‘인종차별’ 시달려,"특히 마지막 키커이자 나이지리아 이중국적자인 사카가 집중 표적이 됐다. 트위터는 24시간 동안 1000개 이상의 게시물을 삭제하고, 다수의 계정을 정지시켰다고 밝혔고, 런던 경찰청은 소셜미디어의 인종차별적 발언들에..."
3825,2021.07.13.,"히딩크가 탐냈던 골키퍼 차기석, 오랜 투병 끝에 별세","2005년 U-20 월드컵에서도 스위스, 나이지리아, 브라질을 상대로 인상적인 선방을 보여줬다. 엘리트 코스를 밟은 차기석은 2005년 프로축구 전남 드래곤즈에 입단했다. 2002년 한·일 월드컵 4강 역사를 쓴 거스 히딩크..."
3826,2021.07.14.,美 남자농구팀 ‘동네북’… 호주에도 패해 2연패,"이틀 전 나이지리아(22위)와 평가전에서도 87대90으로 발목이 잡혀 평가전 2연패를 당했다. 현재 NBA 파이널을 치르는 데빈 부커(피닉스 선스)와 크리스 미들턴, 즈루 할러데이(이상 밀워키 벅스)는 챔프전이 끝나는 대로..."
3827,2021.07.14.,"방탄소년단, 6개 대륙 생중계하는 '코로나19 극복' 글로벌 무대 참여","라이브 무대는 한국의 서울을 비롯해 미국 뉴욕과 로스앤젤레스(LA), 영국 런던과 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등에 마련된다. 이번 공연은 미국 ABC와 영국 BBC 방송, 유튜브와..."
3828,2021.07.14.,콜드플레이·BTS… 세계적 아티스트 ‘글로벌 라이브’ 총출동,"한국의 서울을 비롯해 미국의 뉴욕과 로스앤젤레스, 영국 런던, 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등 6개 대륙의 주요 도시에서 라이브로 진행되며 미국 ABC와 아이하트라디오, 영국..."
3829,2021.07.14.,방탄소년단 올해 상반기 미국 CD 음반 최다 판매 가수,"라이브 무대는 한국의 서울을 비롯해 미국 뉴욕과 로스앤젤레스(LA), 영국 런던과 프랑스 파리, 나이지리아 라고스, 브라질 리우데자네이루, 호주 시드니 등에 마련된다. 이번 공연은 미국 ABC와 영국 BBC 방송..."
3830,2021.07.10.,국가 없이도 작동하는 돈이 바로 비트코인 [기승전 비트코인],"나이지리아 중앙은행도 반경찰시위대 참가자의 은행 계좌를 동결했다. 러시아 푸틴 대통령은 정적인 야당... 나이지리아 여성단체, 홍콩의 민주화 운동세력도 비트코인을 활용했다. 언론자유신봉자 어산지도 비트코인으로..."
3831,2021.07.11.,"G20, 조세피난처 단속 나선다…글로벌 법인세 미참여국 압박도","현재 아일랜드와 헝가리, 에스토니아, 바베이도스, 세인트빈센트그레나딘, 스리랑카, 나이지리아, 케냐 등 8개국이 글로벌 법인세 15% 하한에 동의하지 않고 있다. 글로벌 법인세 하한에 반대하던 페루는 이번 합의에..."
